InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,Stock,Revenue,NetProfit,TotalSales,NetSales,DiscountAmount,TotalPrice,Year,Month,CustomerSegment,Margin,DaysSince,LossFlag
106480,SKU_1749,Desk Lamp,5,2025-01-20 08:00:00,46.35,35295.0,United States,0.19,Paypall,9.24,Furniture,In-store,Not Returned,FedEx,Amsterdam,Medium,1749,187.7,178.5,231.8,187.7,44.0,197.0,2025,Jan,Bronze,95.1,340,NO
106486,SKU_1847,Wall Clock,40,2024-08-17 22:00:00,44.27,31374.0,Italy,0.44,Credit Card,14.94,Home Decor,Online,Not Returned,FedEx,Paris,High,1847,991.6,976.7,1770.8,991.6,779.2,1006.6,2024,Aug,Gold,98.5,495,NO
106499,SKU_1731,Wireless Mouse,8,2024-04-25 15:00:00,56.07,36417.0,Australia,0.06,Paypall,21.53,Electronics,In-store,Not Returned,Royal Mail,Amsterdam,Low,1731,421.6,400.1,448.6,421.6,26.9,443.2,2024,Apr,Silver,94.9,610,NO
106504,SKU_1134,Blue Pen,23,2024-04-29 01:00:00,14.39,32662.0,Italy,0.32,Credit Card,19.79,Stationery,Online,Not Returned,FedEx,Berlin,Medium,1134,225.1,205.3,331.0,225.1,105.9,244.8,2024,Apr,Bronze,91.2,606,NO
106530,SKU_1833,T-shirt,44,2020-05-30 03:00:00,50.38,27840.0,Portugal,0.49,Credit Card,15.88,Apparel,Online,Returned,Royal Mail,Paris,Medium,1833,1130.5,1114.6,2216.7,1130.5,1086.2,1146.4,2020,May,Platinum,98.6,2036,NO
106531,SKU_1733,Wall Clock,32,2023-12-01 17:00:00,11.29,17474.0,Norway,0.44,Paypall,24.25,Home Decor,In-store,Not Returned,FedEx,Rome,Low,1733,202.3,178.1,361.3,202.3,159.0,226.6,2023,Dec,Bronze,88.0,756,NO
106553,SKU_1467,Backpack,26,2021-11-16 06:00:00,19.22,88065.0,Italy,0.16,Credit Card,15.36,Accessories,In-store,Not Returned,UPS,Rome,Low,1467,419.8,404.4,499.7,419.8,80.0,435.1,2021,Nov,Silver,96.3,1501,NO
106563,SKU_1259,Blue Pen,48,2022-04-14 05:00:00,15.86,70280.0,United States,0.29,Paypall,8.68,Stationery,In-store,Not Returned,UPS,Berlin,Medium,1259,540.5,531.8,761.3,540.5,220.8,549.2,2022,Apr,Silver,98.4,1352,NO
106570,SKU_1881,White Mug,15,2020-04-11 15:00:00,13.14,21947.0,Italy,0.22,Bank Transfer,18.64,Home & Kitchen,In-store,Returned,UPS,Berlin,Low,1881,153.7,135.1,197.1,153.7,43.4,172.4,2020,Apr,Bronze,87.9,2085,NO
106586,SKU_1239,Notebook,28,2023-08-20 14:00:00,74.24,93540.0,France,0.46,Credit Card,17.4,Stationery,In-store,Not Returned,UPS,London,Medium,1239,1122.5,1105.1,2078.7,1122.5,956.2,1139.9,2023,Aug,Platinum,98.4,859,NO
106589,SKU_1132,USB Cable,5,2022-03-27 01:00:00,86.84,57688.0,Netherlands,0.29,Credit Card,10.45,Electronics,Online,Not Returned,UPS,Amsterdam,Low,1132,308.3,297.8,434.2,308.3,125.9,318.7,2022,Mar,Silver,96.6,1370,NO
106609,SKU_1278,USB Cable,29,2023-09-13 19:00:00,34.12,41845.0,Portugal,0.13,Credit Card,10.35,Electronics,In-store,Not Returned,Royal Mail,Amsterdam,High,1278,860.8,850.5,989.5,860.8,128.6,871.2,2023,Sep,Silver,98.8,835,NO
106611,SKU_1071,Blue Pen,29,2021-12-20 15:00:00,66.29,98001.0,Italy,0.38,Bank Transfer,29.91,Stationery,Online,Not Returned,FedEx,London,High,1071,1191.9,1162.0,1922.4,1191.9,730.5,1221.8,2021,Dec,Gold,97.5,1467,NO
106654,SKU_1087,White Mug,39,2022-05-02 20:00:00,54.0,17981.0,Germany,0.2,Bank Transfer,6.35,Home & Kitchen,In-store,Not Returned,FedEx,Amsterdam,Medium,1087,1684.8,1678.5,2106.0,1684.8,421.2,1691.2,2022,May,Platinum,99.6,1334,NO
106680,SKU_1146,Desk Lamp,5,2024-11-26 08:00:00,67.05,91215.0,France,0.16,Bank Transfer,13.51,Furniture,In-store,Not Returned,DHL,Berlin,Low,1146,281.6,268.1,335.2,281.6,53.6,295.1,2024,Nov,Bronze,95.2,395,NO
106714,SKU_1976,Headphones,43,2023-04-07 02:00:00,80.48,85471.0,Germany,0.1,Credit Card,5.71,Electronics,Online,Not Returned,FedEx,Paris,Low,1976,3114.6,3108.9,3460.6,3114.6,346.1,3120.3,2023,Apr,Platinum,99.8,994,NO
106732,SKU_1357,Headphones,8,2022-07-18 16:00:00,69.51,80634.0,Australia,0.24,Credit Card,12.05,Electronics,In-store,Not Returned,UPS,Rome,Low,1357,422.6,410.6,556.1,422.6,133.5,434.7,2022,Jul,Silver,97.1,1257,NO
106732,SKU_1289,USB Cable,11,2023-07-29 09:00:00,45.73,89621.0,Netherlands,0.26,Bank Transfer,27.67,Electronics,In-store,Not Returned,DHL,Berlin,Low,1289,372.2,344.6,503.0,372.2,130.8,399.9,2023,Jul,Silver,92.6,881,NO
106764,SKU_1473,Office Chair,33,2021-10-06 18:00:00,85.41,36727.0,United Kingdom,0.19,Credit Card,6.01,Furniture,In-store,Not Returned,UPS,London,Medium,1473,2283.0,2277.0,2818.5,2283.0,535.5,2289.0,2021,Oct,Platinum,99.7,1542,NO
106774,SKU_1013,White Mug,21,2022-10-10 13:00:00,6.63,30134.0,Norway,0.08,Paypall,15.16,Home & Kitchen,Online,Not Returned,FedEx,Rome,High,1013,128.1,112.9,139.2,128.1,11.1,143.3,2022,Oct,Bronze,88.2,1173,NO
106798,SKU_1202,White Mug,27,2022-10-08 22:00:00,24.91,15224.0,France,0.32,Bank Transfer,29.49,Home & Kitchen,In-store,Not Returned,Royal Mail,Amsterdam,High,1202,457.3,427.9,672.6,457.3,215.2,486.8,2022,Oct,Silver,93.6,1174,NO
106798,SKU_1520,Office Chair,41,2025-03-02 14:00:00,81.04,62771.0,United Kingdom,0.21,Credit Card,19.18,Furniture,Online,Not Returned,DHL,Paris,Low,1520,2624.9,2605.7,3322.6,2624.9,697.8,2644.1,2025,Mar,Platinum,99.3,299,NO
106826,SKU_1495,Wall Clock,3,2025-05-14 20:00:00,3.23,15391.0,Portugal,0.19,Credit Card,28.39,Home Decor,In-store,Not Returned,Royal Mail,Berlin,Medium,1495,7.8,-20.5,9.7,7.8,1.8,36.2,2025,May,Bronze,-261.7,226,YES
106834,SKU_1543,White Mug,27,2022-04-04 22:00:00,8.23,90799.0,United States,0.36,Credit Card,18.44,Home & Kitchen,Online,Not Returned,FedEx,Paris,High,1543,142.2,123.8,222.2,142.2,80.0,160.7,2022,Apr,Bronze,87.0,1361,NO
106878,SKU_1867,Office Chair,29,2024-07-21 17:00:00,78.13,76126.0,Spain,0.38,Paypall,15.19,Furniture,In-store,Not Returned,UPS,Paris,Medium,1867,1404.8,1389.6,2265.8,1404.8,861.0,1420.0,2024,Jul,Platinum,98.9,523,NO
106949,SKU_1678,Headphones,37,2020-02-10 21:00:00,12.87,93252.0,Norway,0.34,Credit Card,16.49,Electronics,In-store,Not Returned,FedEx,Berlin,Medium,1678,314.3,297.8,476.2,314.3,161.9,330.8,2020,Feb,Silver,94.8,2145,NO
106968,SKU_1527,USB Cable,36,2020-08-17 23:00:00,18.52,79160.0,Netherlands,0.32,Credit Card,23.59,Electronics,In-store,Not Returned,FedEx,Berlin,High,1527,453.4,429.8,666.7,453.4,213.4,477.0,2020,Aug,Silver,94.8,1956,NO
107011,SKU_1580,Desk Lamp,24,2024-04-16 12:00:00,29.94,23436.0,Italy,0.24,Paypall,5.82,Furniture,In-store,Not Returned,Royal Mail,Amsterdam,Medium,1580,546.1,540.3,718.6,546.1,172.5,551.9,2024,Apr,Silver,98.9,619,NO
107032,SKU_1663,Office Chair,36,2021-07-04 06:00:00,31.84,57047.0,Portugal,0.18,Credit Card,12.43,Furniture,Online,Not Returned,Royal Mail,Amsterdam,High,1663,939.9,927.5,1146.2,939.9,206.3,952.3,2021,Jul,Gold,98.7,1636,NO
107043,SKU_1838,Desk Lamp,25,2021-09-06 04:00:00,44.71,31550.0,France,0.44,Credit Card,20.08,Furniture,In-store,Not Returned,Royal Mail,Rome,Low,1838,625.9,605.9,1117.8,625.9,491.8,646.0,2021,Sep,Gold,96.8,1572,NO
107076,SKU_1270,Wireless Mouse,17,2023-07-26 15:00:00,70.7,97711.0,Spain,0.5,Bank Transfer,8.7,Electronics,Online,Not Returned,Royal Mail,Berlin,Medium,1270,601.0,592.2,1201.9,601.0,601.0,609.7,2023,Jul,Gold,98.6,884,NO
107086,SKU_1169,Wireless Mouse,33,2021-05-08 13:00:00,50.72,79283.0,Spain,0.19,Paypall,15.61,Electronics,In-store,Not Returned,Royal Mail,Berlin,High,1169,1355.7,1340.1,1673.8,1355.7,318.0,1371.4,2021,May,Gold,98.8,1693,NO
107099,SKU_1179,Office Chair,30,2020-05-06 20:00:00,41.72,27948.0,Belgium,0.11,Bank Transfer,8.34,Furniture,In-store,Not Returned,Royal Mail,London,High,1179,1113.9,1105.6,1251.6,1113.9,137.7,1122.3,2020,May,Gold,99.3,2060,NO
107101,SKU_1855,Headphones,18,2022-08-19 23:00:00,79.61,10983.0,United States,0.18,Bank Transfer,14.85,Electronics,In-store,Not Returned,Royal Mail,Amsterdam,High,1855,1175.0,1160.2,1433.0,1175.0,257.9,1189.9,2022,Aug,Gold,98.7,1224,NO
107131,SKU_1239,Wall Clock,35,2023-02-12 18:00:00,87.34,72396.0,Netherlands,0.24,Bank Transfer,26.63,Home Decor,Online,Not Returned,Royal Mail,London,Low,1239,2323.2,2296.6,3056.9,2323.2,733.7,2349.9,2023,Feb,Platinum,98.9,1048,NO
107160,SKU_1280,Blue Pen,41,2024-07-15 09:00:00,58.27,15414.0,Portugal,0.41,Credit Card,23.68,Stationery,In-store,Not Returned,Royal Mail,Amsterdam,High,1280,1409.6,1385.9,2389.1,1409.6,979.5,1433.2,2024,Jul,Platinum,98.3,529,NO
107166,SKU_1225,Office Chair,35,2024-12-30 05:00:00,6.0,57908.0,Italy,0.48,Paypall,15.64,Furniture,Online,Not Returned,DHL,London,Low,1225,109.2,93.6,210.0,109.2,100.8,124.8,2024,Dec,Bronze,85.7,361,NO
107176,SKU_1281,Notebook,1,2021-12-09 19:00:00,17.45,59417.0,United States,0.41,Paypall,23.79,Stationery,In-store,Not Returned,UPS,Amsterdam,Low,1281,10.3,-13.5,17.4,10.3,7.2,34.1,2021,Dec,Bronze,-131.1,1478,YES
107223,SKU_1372,Headphones,7,2024-08-05 08:00:00,63.99,65596.0,Norway,0.46,Credit Card,17.27,Electronics,Online,Not Returned,FedEx,Berlin,Low,1372,241.9,224.6,447.9,241.9,206.0,259.2,2024,Aug,Silver,92.9,508,NO
107233,SKU_1724,Desk Lamp,17,2021-04-16 13:00:00,1.6,72644.0,Belgium,0.42,Bank Transfer,25.45,Furniture,In-store,Not Returned,UPS,Amsterdam,Low,1724,15.8,-9.7,27.2,15.8,11.4,41.2,2021,Apr,Bronze,-61.3,1715,YES
107235,SKU_1779,Backpack,41,2020-11-12 07:00:00,99.57,51184.0,Sweden,0.34,Credit Card,24.1,Accessories,Online,Not Returned,UPS,London,Medium,1779,2694.4,2670.3,4082.4,2694.4,1388.0,2718.5,2020,Nov,Platinum,99.1,1870,NO
107249,SKU_1857,T-shirt,35,2025-02-17 20:00:00,84.49,55435.0,United Kingdom,0.44,Paypall,25.44,Apparel,In-store,Not Returned,DHL,London,Low,1857,1656.0,1630.6,2957.1,1656.0,1301.1,1681.4,2025,Feb,Platinum,98.5,312,NO
107253,SKU_1585,USB Cable,38,2021-11-26 00:00:00,9.26,20715.0,Italy,0.35,Bank Transfer,21.37,Electronics,In-store,Not Returned,FedEx,Paris,Medium,1585,228.7,207.4,351.9,228.7,123.2,250.1,2021,Nov,Bronze,90.7,1491,NO
107265,SKU_1402,T-shirt,8,2021-02-19 18:00:00,44.19,55894.0,Sweden,0.26,Bank Transfer,14.39,Apparel,Online,Not Returned,Royal Mail,Amsterdam,High,1402,261.6,247.2,353.5,261.6,91.9,276.0,2021,Feb,Bronze,94.5,1771,NO
107279,SKU_1464,Backpack,7,2025-05-27 21:00:00,17.89,12189.0,Spain,0.15,Bank Transfer,13.12,Accessories,In-store,Not Returned,Royal Mail,Amsterdam,Low,1464,106.4,93.3,125.2,106.4,18.8,119.6,2025,May,Bronze,87.7,212,NO
107282,SKU_1038,Office Chair,5,2024-03-15 04:00:00,29.19,36280.0,Germany,0.35,Credit Card,8.06,Furniture,In-store,Returned,FedEx,Paris,High,1038,94.9,86.8,146.0,94.9,51.1,102.9,2024,Mar,Bronze,91.5,651,NO
107293,SKU_1054,Blue Pen,42,2024-05-21 09:00:00,70.34,49137.0,France,0.38,Credit Card,22.05,Stationery,In-store,Not Returned,FedEx,Berlin,Low,1054,1831.7,1809.6,2954.3,1831.7,1122.6,1853.7,2024,May,Platinum,98.8,584,NO
107304,SKU_1988,T-shirt,26,2023-06-12 17:00:00,56.33,12983.0,United States,0.08,Credit Card,12.67,Apparel,In-store,Not Returned,FedEx,Paris,High,1988,1347.4,1334.7,1464.6,1347.4,117.2,1360.1,2023,Jun,Gold,99.1,928,NO
107312,SKU_1619,Notebook,16,2022-10-09 23:00:00,84.31,73473.0,Portugal,0.04,Credit Card,23.29,Stationery,Online,Not Returned,Royal Mail,London,Medium,1619,1295.0,1271.7,1349.0,1295.0,54.0,1318.3,2022,Oct,Gold,98.2,1173,NO
107317,SKU_1370,Office Chair,37,2025-03-27 10:00:00,74.02,87681.0,Norway,0.36,Credit Card,18.17,Furniture,Online,Not Returned,DHL,Rome,Low,1370,1752.8,1734.6,2738.7,1752.8,985.9,1771.0,2025,Mar,Platinum,99.0,274,NO
107322,SKU_1857,White Mug,22,2023-09-06 20:00:00,74.03,90819.0,France,0.25,Paypall,9.84,Home & Kitchen,In-store,Not Returned,FedEx,Rome,Medium,1857,1221.5,1211.7,1628.7,1221.5,407.2,1231.3,2023,Sep,Gold,99.2,842,NO
107386,SKU_1572,T-shirt,37,2023-10-06 02:00:00,8.06,,Italy,0.44,Credit Card,19.55,Apparel,In-store,Not Returned,FedEx,,High,1572,167.0,147.5,298.2,167.0,131.2,186.6,2023,Oct,Bronze,88.3,812,NO
107399,SKU_1950,USB Cable,27,2021-07-03 17:00:00,64.76,47493.0,Norway,0.39,Paypall,24.03,Electronics,In-store,Not Returned,DHL,London,High,1950,1066.6,1042.6,1748.5,1066.6,681.9,1090.6,2021,Jul,Gold,97.7,1637,NO
107415,SKU_1855,White Mug,15,2020-07-26 12:00:00,70.79,,United Kingdom,0.05,Paypall,20.65,Home & Kitchen,Online,Not Returned,DHL,,Low,1855,1008.8,988.1,1061.9,1008.8,53.1,1029.4,2020,Jul,Gold,98.0,1979,NO
107420,SKU_1885,Blue Pen,25,2024-10-30 20:00:00,48.17,35985.0,United Kingdom,0.2,Paypall,9.47,Stationery,Online,Not Returned,FedEx,Paris,Medium,1885,963.4,953.9,1204.2,963.4,240.8,972.9,2024,Oct,Gold,99.0,422,NO
107425,SKU_1882,Headphones,39,2022-01-28 21:00:00,54.55,43966.0,Spain,0.4,Paypall,23.82,Electronics,Online,Not Returned,Royal Mail,Berlin,Medium,1882,1276.5,1252.6,2127.4,1276.5,851.0,1300.3,2022,Jan,Platinum,98.1,1427,NO
107430,SKU_1454,T-shirt,35,2023-10-29 01:00:00,23.83,88361.0,France,0.14,Paypall,20.12,Apparel,Online,Not Returned,FedEx,Rome,Low,1454,717.3,697.2,834.0,717.3,116.8,737.4,2023,Oct,Silver,97.2,789,NO
107461,SKU_1757,Desk Lamp,5,2020-06-18 09:00:00,99.65,64696.0,United States,0.18,Credit Card,29.36,Furniture,Online,Not Returned,FedEx,London,High,1757,408.6,379.2,498.2,408.6,89.7,437.9,2020,Jun,Silver,92.8,2017,NO
107461,SKU_1245,T-shirt,7,2024-05-24 03:00:00,31.21,62488.0,Spain,0.46,Paypall,13.42,Apparel,In-store,Not Returned,DHL,London,Low,1245,118.0,104.6,218.5,118.0,100.5,131.4,2024,May,Bronze,88.6,581,NO
107466,SKU_1776,T-shirt,20,2022-10-11 08:00:00,92.32,83763.0,United States,0.31,Bank Transfer,28.35,Apparel,Online,Not Returned,FedEx,Rome,Medium,1776,1274.0,1245.7,1846.4,1274.0,572.4,1302.4,2022,Oct,Gold,97.8,1172,NO
107482,SKU_1191,Desk Lamp,30,2022-11-12 15:00:00,77.77,17211.0,France,0.4,Credit Card,16.48,Furniture,In-store,Not Returned,FedEx,Amsterdam,High,1191,1399.9,1383.4,2333.1,1399.9,933.2,1416.3,2022,Nov,Platinum,98.8,1140,NO
107485,SKU_1371,Wall Clock,36,2020-08-28 13:00:00,55.63,94686.0,Spain,0.01,Paypall,25.54,Home Decor,Online,Not Returned,UPS,Berlin,Medium,1371,1982.7,1957.1,2002.7,1982.7,20.0,2008.2,2020,Aug,Gold,98.7,1946,NO
107509,SKU_1546,Blue Pen,7,2023-01-31 04:00:00,32.32,43372.0,Netherlands,0.09,Paypall,14.25,Stationery,Online,Not Returned,Royal Mail,Berlin,Medium,1546,205.9,191.6,226.2,205.9,20.4,220.1,2023,Jan,Bronze,93.1,1060,NO
107531,SKU_1294,Blue Pen,1,2020-05-21 17:00:00,62.81,,Belgium,0.37,Paypall,25.43,Stationery,In-store,Not Returned,UPS,Paris,Medium,1294,39.6,14.1,62.8,39.6,23.2,65.0,2020,May,Bronze,35.7,2045,NO
107543,SKU_1569,Desk Lamp,43,2022-10-16 12:00:00,26.79,81898.0,Portugal,0.08,Paypall,29.98,Furniture,In-store,Not Returned,UPS,London,Medium,1569,1059.8,1029.8,1152.0,1059.8,92.2,1089.8,2022,Oct,Gold,97.2,1167,NO
107553,SKU_1149,Blue Pen,5,2024-09-13 16:00:00,77.78,90429.0,United States,0.26,Credit Card,11.55,Stationery,Online,Not Returned,DHL,Amsterdam,High,1149,287.8,276.2,388.9,287.8,101.1,299.3,2024,Sep,Silver,96.0,469,NO
107564,SKU_1907,USB Cable,31,2024-04-02 04:00:00,33.38,61650.0,Belgium,0.31,Paypall,16.37,Electronics,Online,Not Returned,Royal Mail,Paris,Medium,1907,714.0,697.6,1034.8,714.0,320.8,730.4,2024,Apr,Gold,97.7,633,NO
107636,SKU_1535,USB Cable,7,2024-08-31 15:00:00,90.76,,Italy,0.03,Paypall,19.56,Electronics,In-store,Not Returned,Royal Mail,Paris,High,1535,616.3,596.7,635.3,616.3,19.1,635.8,2024,Aug,Silver,96.8,482,NO
107645,SKU_1850,USB Cable,27,2024-10-29 04:00:00,55.26,59288.0,United Kingdom,0.1,Paypall,9.04,Electronics,In-store,Not Returned,FedEx,Berlin,Medium,1850,1342.8,1333.8,1492.0,1342.8,149.2,1351.9,2024,Oct,Gold,99.3,423,NO
107657,SKU_1732,Desk Lamp,12,2020-03-19 21:00:00,47.55,30216.0,Norway,0.05,Paypall,26.78,Furniture,In-store,Not Returned,Royal Mail,Berlin,Low,1732,542.1,515.3,570.6,542.1,28.5,568.8,2020,Mar,Silver,95.1,2107,NO
107661,SKU_1860,Desk Lamp,11,2024-04-28 11:00:00,39.38,,United States,0.09,Paypall,11.65,Furniture,Online,Not Returned,Royal Mail,Paris,High,1860,394.2,382.5,433.2,394.2,39.0,405.8,2024,Apr,Silver,97.0,607,NO
107691,SKU_1235,Blue Pen,11,2023-03-19 14:00:00,34.18,,Portugal,0.03,Bank Transfer,8.46,Stationery,Online,Not Returned,DHL,,Medium,1235,364.7,356.2,376.0,364.7,11.3,373.2,2023,Mar,Bronze,97.7,1013,NO
107692,SKU_1421,Desk Lamp,27,2025-06-08 06:00:00,72.37,47905.0,United States,0.39,Credit Card,26.88,Furniture,In-store,Not Returned,UPS,Berlin,Low,1421,1191.9,1165.1,1954.0,1191.9,762.1,1218.8,2025,Jun,Gold,97.7,201,NO
107711,SKU_1621,Blue Pen,46,2022-05-11 02:00:00,74.75,92690.0,Portugal,0.49,Credit Card,9.07,Stationery,Online,Not Returned,DHL,London,High,1621,1753.6,1744.6,3438.5,1753.6,1684.9,1762.7,2022,May,Platinum,99.5,1325,NO
107736,SKU_1525,Headphones,32,2024-04-24 06:00:00,33.86,,Netherlands,0.18,Bank Transfer,12.82,Electronics,Online,Not Returned,Royal Mail,Amsterdam,High,1525,888.5,875.7,1083.5,888.5,195.0,901.3,2024,Apr,Gold,98.6,611,NO
107747,SKU_1275,Headphones,12,2025-07-10 23:00:00,62.74,92408.0,Portugal,0.12,Paypall,23.99,Electronics,Online,Not Returned,Royal Mail,Amsterdam,Medium,1275,662.5,638.5,752.9,662.5,90.3,686.5,2025,Jul,Silver,96.4,168,NO
107749,SKU_1418,Wall Clock,20,2022-08-20 21:00:00,80.68,26068.0,Portugal,0.44,Credit Card,25.93,Home Decor,In-store,Not Returned,FedEx,London,High,1418,903.6,877.7,1613.6,903.6,710.0,929.5,2022,Aug,Gold,97.1,1223,NO
107771,SKU_1297,Office Chair,16,2023-06-20 08:00:00,15.47,48002.0,France,0.0,Paypall,8.01,Furniture,Online,Not Returned,Royal Mail,Amsterdam,Low,1297,247.5,239.5,247.5,247.5,0.0,255.5,2023,Jun,Bronze,96.8,920,NO
107784,SKU_1524,White Mug,4,2023-03-02 12:00:00,23.72,65994.0,Sweden,0.34,Bank Transfer,10.79,Home & Kitchen,In-store,Not Returned,Royal Mail,Rome,Medium,1524,62.6,51.8,94.9,62.6,32.3,73.4,2023,Mar,Bronze,82.8,1030,NO
107799,SKU_1489,White Mug,25,2023-05-10 00:00:00,63.07,34045.0,France,0.22,Bank Transfer,12.78,Home & Kitchen,Online,Not Returned,FedEx,Paris,High,1489,1229.9,1217.1,1576.8,1229.9,346.9,1242.6,2023,May,Gold,99.0,961,NO
107826,SKU_1408,Office Chair,2,2023-07-09 07:00:00,19.09,95539.0,United Kingdom,0.33,Paypall,23.37,Furniture,In-store,Not Returned,DHL,Paris,Medium,1408,25.6,2.2,38.2,25.6,12.6,49.0,2023,Jul,Bronze,8.6,901,NO
107838,SKU_1859,Wireless Mouse,10,2022-10-20 07:00:00,50.64,18447.0,Portugal,0.34,Bank Transfer,14.73,Electronics,In-store,Not Returned,UPS,Paris,Medium,1859,334.2,319.5,506.4,334.2,172.2,349.0,2022,Oct,Silver,95.6,1163,NO
107839,SKU_1208,Blue Pen,28,2024-11-26 21:00:00,26.72,56365.0,France,0.02,Bank Transfer,28.39,Stationery,In-store,Not Returned,DHL,London,Low,1208,733.2,704.8,748.2,733.2,15.0,761.6,2024,Nov,Silver,96.1,394,NO
107859,SKU_1348,Headphones,25,2024-04-11 11:00:00,6.37,99512.0,Germany,0.01,Credit Card,27.43,Electronics,In-store,Not Returned,FedEx,Paris,Low,1348,157.7,130.2,159.2,157.7,1.6,185.1,2024,Apr,Bronze,82.6,624,NO
107882,SKU_1541,Headphones,44,2023-04-27 04:00:00,99.08,80855.0,Australia,0.15,Credit Card,28.24,Electronics,Online,Not Returned,Royal Mail,Paris,Medium,1541,3705.6,3677.4,4359.5,3705.6,653.9,3733.8,2023,Apr,Platinum,99.2,974,NO
107887,SKU_1780,Backpack,44,2021-08-17 19:00:00,38.92,27572.0,Australia,0.04,Paypall,25.61,Accessories,In-store,Not Returned,UPS,Amsterdam,Low,1780,1644.0,1618.4,1712.5,1644.0,68.5,1669.6,2021,Aug,Gold,98.4,1592,NO
107898,SKU_1358,Blue Pen,43,2024-04-15 06:00:00,53.22,26939.0,Australia,0.42,Bank Transfer,21.69,Stationery,Online,Returned,Royal Mail,Rome,Medium,1358,1327.3,1305.6,2288.5,1327.3,961.2,1349.0,2024,Apr,Platinum,98.4,620,NO
107904,SKU_1815,Wall Clock,17,2021-10-02 18:00:00,38.11,17148.0,Italy,0.25,Bank Transfer,12.07,Home Decor,Online,Not Returned,UPS,London,Medium,1815,485.9,473.8,647.9,485.9,162.0,498.0,2021,Oct,Silver,97.5,1546,NO
107906,SKU_1684,Headphones,43,2020-03-20 02:00:00,24.93,54502.0,Italy,0.3,Credit Card,8.74,Electronics,In-store,Not Returned,DHL,Berlin,High,1684,750.4,741.7,1072.0,750.4,321.6,759.1,2020,Mar,Gold,98.8,2107,NO
107928,SKU_1661,Desk Lamp,27,2021-06-02 06:00:00,61.52,69333.0,Norway,0.33,Bank Transfer,12.4,Furniture,Online,Not Returned,UPS,Berlin,Low,1661,1112.9,1100.5,1661.0,1112.9,548.1,1125.3,2021,Jun,Gold,98.9,1668,NO
107933,SKU_1701,Wireless Mouse,4,2022-03-14 04:00:00,77.2,33111.0,Germany,0.22,Paypall,27.66,Electronics,In-store,Not Returned,FedEx,Amsterdam,High,1701,240.9,213.2,308.8,240.9,67.9,268.5,2022,Mar,Bronze,88.5,1383,NO
107943,SKU_1100,Office Chair,8,2023-10-27 05:00:00,13.06,78995.0,Belgium,0.39,Paypall,29.81,Furniture,In-store,Not Returned,Royal Mail,Rome,Medium,1100,63.7,33.9,104.5,63.7,40.7,93.5,2023,Oct,Bronze,53.2,791,NO
107967,SKU_1229,Wall Clock,2,2020-04-30 12:00:00,9.91,38778.0,Sweden,0.48,Paypall,6.17,Home Decor,Online,Not Returned,Royal Mail,Amsterdam,Low,1229,10.3,4.1,19.8,10.3,9.5,16.5,2020,Apr,Bronze,40.1,2066,NO
107988,SKU_1497,Desk Lamp,21,2024-02-22 17:00:00,75.19,32180.0,Spain,0.12,Bank Transfer,28.85,Furniture,In-store,Not Returned,DHL,Amsterdam,Low,1497,1389.5,1360.7,1579.0,1389.5,189.5,1418.4,2024,Feb,Gold,97.9,673,NO
107997,SKU_1724,Headphones,6,2024-12-20 12:00:00,37.08,61541.0,Belgium,0.46,Paypall,8.79,Electronics,In-store,Not Returned,UPS,London,High,1724,120.1,111.3,222.5,120.1,102.3,128.9,2024,Dec,Bronze,92.7,371,NO
108000,SKU_1871,Wireless Mouse,41,2024-01-21 23:00:00,63.09,98180.0,Sweden,0.49,Paypall,6.85,Electronics,Online,Not Returned,FedEx,Paris,High,1871,1319.2,1312.4,2586.7,1319.2,1267.5,1326.1,2024,Jan,Platinum,99.5,704,NO
108014,SKU_1922,Wall Clock,22,2024-06-13 20:00:00,92.98,22228.0,United Kingdom,0.49,Credit Card,6.97,Home Decor,Online,Not Returned,DHL,Rome,Medium,1922,1043.2,1036.3,2045.6,1043.2,1002.3,1050.2,2024,Jun,Platinum,99.3,561,NO
108024,SKU_1410,Desk Lamp,2,2020-08-13 05:00:00,33.97,64408.0,France,0.21,Paypall,26.42,Furniture,Online,Not Returned,UPS,London,High,1410,53.7,27.3,67.9,53.7,14.3,80.1,2020,Aug,Bronze,50.8,1961,NO
108058,SKU_1746,Notebook,29,2024-12-26 19:00:00,72.65,30177.0,Italy,0.39,Bank Transfer,25.88,Stationery,Online,Returned,FedEx,Rome,High,1746,1285.2,1259.3,2106.9,1285.2,821.7,1311.1,2024,Dec,Platinum,98.0,365,NO
108061,SKU_1382,Office Chair,26,2025-03-22 23:00:00,7.38,,Spain,0.32,Bank Transfer,12.64,Furniture,In-store,Not Returned,DHL,Amsterdam,Medium,1382,130.5,117.8,191.9,130.5,61.4,143.1,2025,Mar,Bronze,90.3,278,NO
108072,SKU_1177,Office Chair,33,2024-12-02 22:00:00,81.19,12005.0,France,0.36,Paypall,12.4,Furniture,Online,Returned,FedEx,Berlin,High,1177,1714.7,1702.3,2679.3,1714.7,964.5,1727.1,2024,Dec,Platinum,99.3,388,NO
